Ticker,1w,1m,3m,6m,1y
ABHY.US,0.46852964220422955,1.7170809095716555,0.524186804916793,2.3274743046836743,5.3956164383561545
ABLD.US,0.45432380272114603,3.534379324624215,1.1308400229556037,4.2316202801363945,13.121340789036108
ABLG.US,1.9407572177873034,7.191668252512851,5.259581407991298,4.706379383185477,8.0044624180728
ABM.US,-1.1210762331838597,-0.8431703204047181,-7.027406886858745,-2.809917355371905,30.8605341246291
ABNY.US,12.092713973591707,12.799153323546486,8.53426187504105,20.8052709709029,
ABOT.US,1.8207046903880642,5.3656476486295235,14.6465110625569,33.61238853052044,32.898372419102074
ABR.US,0.43795620437956373,1.17647058823529,-10.182767624020894,-0.5780346820809301,8.00627943485086
ABR$D.US,,,,,
ABR$E.US,,,,,
ABR$F.US,,,,,
ABT.US,-0.5330896352143677,14.660697041524017,12.847762225678272,17.730304669190566,16.553631982866325
AC.US,2.268578878748362,11.230856494611462,7.540444200712915,20.602706027060247,17.42514970059881
ACA.US,-2.179224078960229,3.1746031746031633,-2.9850746268656803,17.02127659574466,23.063683304647142
ACCO.US,7.615230460921851,3.0710172744721653,-13.942307692307699,6.972111553784877,-16.744186046511633
ACCS.US,11.688541666666662,22.819014891179833,4.605853658536585,15.91459459459459,-29.691147540983607
ACEL.US,5.163511187607583,14.95766698024459,1.3266998341625147,10.788757932910254,18.87159533073932
ACES.US,1.0007964954201531,-6.965150403521648,-6.346750369276211,-10.193696883852688,-18.530999036299388
ACGR.US,0.4560415727565825,2.9273053662617343,2.2619795914480045,16.16419710103878,20.028616664735853
ACHR.US,1.4705882352941124,13.861386138613852,141.82242990654203,177.4798927613941,89.56043956043955
ACHR.W.US,,,,,
ACI.US,-1.7916077322018054,3.1188118811881216,9.057591623036632,1.7586712261846493,-1.7916077322018054
ACIO.US,0.29197080291969435,2.0297029702970315,0.6470516420461481,6.511627906976725,19.249440204592915
ACLC.US,0.47512220791270376,1.6664611556073794,0.4482759098076716,6.6060828680575945,15.917089902880676
ACLO.US,-0.14885382554330473,0.5494143111535843,,,
ACM.US,-7.0191684415223605,-6.898470097357434,-10.754599591147462,4.127346261536857,11.7653606411398
ACN.US,0.28690325415492435,10.680054769511639,4.802549835233094,19.33688063236245,4.5878484015310805
ACP.US,1.1437908496731986,1.4754098360655776,-4.6224961479198745,-1.9017432646592614,-8.431952662721887
ACP$A.US,,,,,
ACR.US,1.336183858898976,7.118644067796609,16.8207024029575,24.57293035479633,91.51515151515153
ACR$C.US,,,,,
ACR$D.US,,,,,
ACRE.US,-14.789915966386557,-12.736660929431999,-28.792134831460668,-25.441176470588232,-38.54545454545454
ACSI.US,5.32036717258928,10.534914050251798,12.675413939773206,18.06213913787642,32.32749582169809
ACTV.US,0.3116763714373194,0.8861368133595393,-2.646231269370114,3.8422491957640137,0.5974681365694012
ACU.US,1.5995734470807932,4.182613449972661,-10.329411764705887,-5.831480108722509,-22.256221950224408
ACV.US,-0.6971677559912903,2.334979793444103,3.2155797101449224,9.252157238734426,1.0195035460992985
ACVF.US,0.3293084522502765,2.558348294434465,0.2852754004827762,8.849435269122496,19.35480501029012
ACWV.US,0.15874415733310165,3.9542334096109855,0.008805917576593103,3.320596797671027,11.671583087512282
ADC.US,-2.4859222634253553,-1.5939015939016032,-7.371167645140253,-0.9071877180739762,26.33451957295374
ADC$A.US,,,,,
ADCT.US,8.843537414965997,-8.571428571428562,-43.26241134751773,-45.39249146757679,-67.07818930041152
ADFI.US,-0.5896226415094463,0.23781212841853527,-0.7558098467189356,-2.9919447640966657,-0.5896226415094463
ADIV.US,1.9181585677749302,4.6618516086671,-0.8706467661691475,10.158949550794748,19.335494448728397
ADM.US,0.02169668040790107,-9.62556361497745,-11.123963755542698,-21.678559293238187,-13.459733433452225
ADME.US,0.3980153300366496,2.320652749814567,1.1735121542330251,7.92492645546643,19.95984773944761
ADNT.US,0.8235294117647118,0.05837711617047159,-19.227144203581513,-21.556064073226544,-49.30493936705117
ADPV.US,4.726368159203975,14.090594978387827,16.96978789848913,36.69807583658573,57.712753005345775
ADT.US,2.57452574525745,4.84764542936289,-0.39473684210525883,2.8532608695652106,11.651917404129787
ADVE.US,1.5690843831902113,-5.86392588303416,-4.972805199891273,-1.394116023691172,5.464158287382426
ADX.US,0.8695652173912993,0.8695652173912993,-6.9933184855233925,-0.9957325746799417,11.538461538461542
AEE.US,0.8950617283950413,4.485403792883003,7.309333625123093,20.567986230636826,42.938347179711414
AEF.US,1.284403669724754,7.392996108949412,4.743833017077792,4.249291784702547,9.523809523809511
AEFC.US,1.1599806669888801,0.23946360153257462,-3.3256351039260945,-4.603463992707391,-6.269592476489027
AEG.US,1.2158054711246313,5.546751188589538,5.047318611987395,6.050955414012726,16.230366492146597
AEM.US,-4.636354591582936,13.863150392017086,26.135017765495473,22.758709016393432,111.58940397350992
AEO.US,-3.9464882943143764,-7.830551989730427,-21.61572052401747,-32.2321849929212,-35.431654676258994
AEON.US,-0.6928406466512604,-24.517261556465762,-81.30705694826837,-87.71428571428571,-98.59782608695652
AER.US,3.9966952390787958,5.103851372508084,6.448202959830884,7.013815090329456,30.677394238255907
AES.US,-7.6279069767441925,-17.25,-27.09251101321586,-42.501447596988996,-38.475836431226774
AESI.US,0.13736263736263687,-11.20584652862362,3.5511363636363535,8.697813121272358,25.32951289398282
AESR.US,1.156387665198233,4.493742889647345,3.814636903079971,11.400848999393599,24.542372881355945
AETH.US,-0.015544041450776813,0.22914827115267933,-19.00024691358024,-0.9812858436462402,-13.65086467847647
AFB.US,-0.13471037269869868,1.182893539581431,-1.7667844522968323,-3.051438535309514,2.772643253234741
AFG.US,-2.576260470997316,-10.504537205081665,-14.263857013700532,-3.7777083983765225,0.23579152776649348
AFGB.US,0.35351303579320703,-0.30728709394205467,-7.078559738134205,-7.040523945968069,-6.2345169281585395
AFGC.US,1.2248897599216102,2.581926514399213,-7.062528115159694,-4.572748267898374,-4.836480884385075
AFGD.US,-1.0796221322537214,0.136612021857907,-12.876386687797147,-7.953118459606534,-6.025641025641026
AFGE.US,-0.16583747927032544,0.3891050583657574,-8.925869894099847,-9.314586994727591,-6.303501945525292
AFIF.US,-0.04336513443191636,0.5452562704471253,0.3810560696788201,0.7099945385035555,1.4301430143014437
AFIX.US,,,,,
AFK.US,-0.1753360607831711,6.883604505632035,8.85914595283619,6.616729088639195,31.891891891891877
AFL.US,0.71143163434364,-2.4450108562258155,-6.428830134009411,0.7801833430856275,30.942726811961485
AFLG.US,0.8127802690582886,2.3619806488332395,1.610169491525415,11.083660171087972,24.715256035531887
AFMC.US,-0.06112469437651313,-0.45662100456620447,-3.7102473498233146,9.081083605480078,21.09361981047182
AFSM.US,-0.051798448652762286,0.19725927183895653,-4.927176944530531,4.240282685512375,10.824537448434812
AG.US,-4.561403508771922,-2.1582733812949506,-11.97411003236245,-1.0909090909090868,26.80652680652682
AGCO.US,0.6570167333949328,-1.9500000000000073,9.602056785155376,11.256098944740733,-13.467478598535
AGD.US,1.7560975609756113,2.859960552268226,2.1547502448579614,2.2218301921927086,11.075612353567621
AGG.US,0.21540670838036124,0.8047874535699551,0.010236462278645497,-2.1826191429715536,0.535089524593535
AGGH.US,0.5301204819277094,0.7729468599033895,0.8216529724504484,-2.614379084967333,-2.886405959031657
AGGS.US,0.021305096325985318,-1.8644882268140206,-4.084014550373272,-0.9251577910705522,
AGGY.US,0.3016941285681085,0.8164217401446239,-0.23084025854108736,-2.3056057866184476,0.3016941285681085
AGI.US,-2.2358614642700503,14.594039054470699,25.492402926280256,20.932754880694148,94.58987783595111
AGIH.US,-1.4597647749223674,-3.1990744262203163,-2.3164494574482664,-1.069092069570765,2.327549724925948
AGL.US,3.951367781155013,15.540540540540547,81.91489361702129,-30.487804878048784,-52.23463687150838
AGM.US,0.7370015143866704,3.105140790493399,-5.120524889459421,9.515969706947658,8.568630651215937
AGM$D.US,,,,,
AGM$E.US,,,,,
AGM$F.US,,,,,
AGM$G.US,,,,,
AGM.A.US,,,,,
AGO.US,-1.1242086880593805,-1.0810220572177287,1.8437324339516614,19.669749009247028,7.499703334520014
AGOX.US,-0.4550227511375571,2.634428004330558,-3.2653061224489743,-2.383771816918079,14.988072615533898
AGQ.US,1.2603005332040729,6.908904810644834,11.413333333333341,22.092343658679138,77.40976645435245
AGQI.US,1.4849785407725191,3.4089169746135184,2.063924838317499,-0.5070161782340654,5.956684092606412
AGRH.US,0.5021261543903366,0.8487654320987525,0.5577995768416999,0.9106666512251005,1.4948553678897358
AGRO.US,0.41025641025640436,-0.6091370558375719,-12.900355871886127,-15.311418685121115,1.6614745586708057
AGS.US,0.08278145695364003,1.8534119629317614,3.8659793814432852,6.991150442477867,24.382716049382715
AGX.US,-6.506008934751151,-15.260906757912739,-1.2297261366657763,104.58488228004956,221.41466580142767
AGZ.US,0.06004064289673039,0.03213587194410561,0.009970991799779227,-1.1069268515348507,0.7486979166666741
AHH.US,-1.8633540372670732,-3.3639143730886834,-13.974591651542646,-17.349607672188316,-17.132867132867126
AHH$A.US,,,,,
AHL$D.US,,,,,
AHL$E.US,,,,,
AHL$F.US,,,,,
AHLT.US,-1.6710204081632707,-0.701133932656528,5.769078791391169,5.912765929384456,6.024637241051511
AHR.US,-1.2631578947368438,-1.9512195121951126,5.000000000000004,50.481283422459896,104.50581395348837
AHT.US,29.068150208623077,7.283236994219644,-5.882352941176472,-0.5359056806002238,-44.431137724550894
AHT$D.US,,,,,
AHT$F.US,,,,,
AHT$G.US,,,,,
AHT$H.US,,,,,
AHT$I.US,,,,,
AHYB.US,0.19940006212246786,0.6453710228847109,-0.17398718467527274,0.5705477869199171,1.820770334400179
AI.US,-10.059846110002857,-2.3212627669452313,15.816513761467888,22.99298519095869,7.934336525307795
AIBD.US,-3.2944993363810626,-17.090007965306665,-29.752920444989595,-51.17745598034471,
AIBU.US,3.4110124973734557,18.690783807062882,17.143666761122134,51.26234906695941,
AIEQ.US,1.722877074813578,4.198885225542237,4.0873141878170705,17.03902574038194,18.664795846779867
AIFD.US,-2.103879026955957,-1.2926748425588386,2.8901134969855136,13.750954927425528,
AIG.US,-0.9988014382740662,-0.3618817852834688,-2.2999080036798514,1.2530645600653756,7.474338586092233
AIM.US,-9.218859957776216,-34.58417849898579,-46.69421487603306,-55.50189720593308,-68.25787401574803
AIN.US,0.5843590699987633,-0.504243020538675,-1.4736329314334329,-9.416638674280586,-10.350177304964525
AINP.US,,,,,
AIO.US,-1.292596944770863,5.000000000000004,10.477860587461652,19.60132890365447,30.569948186528496
AIR.US,-5.3023663453111265,-8.185809375442577,-5.108313817330201,2.4008845364081433,-3.1520764864057305
AIRI.US,-2.1276595744680993,-5.6947608200455635,-28.865979381443307,13.424657534246576,-1.8957345971563955
AIS.US,1.9686442893471323,3.0664333844472313,,,
AIT.US,0.5418513887309961,3.835016044454864,-2.312053604300135,32.6501024846273,42.38797960826402
AIV.US,-0.11261261261262812,-1.880530973451322,3.0197444831591147,1.9540229885057547,18.900804289544215
AIVC.US,0.6151593102435626,7.980844989716451,9.581356903727457,23.446054072264786,24.542210137230747
AIVI.US,1.5384578367752422,8.402368383873405,0.9202285266060262,4.6709477073117345,6.809127769537993
AIVL.US,0.721602861034798,1.9974760801229952,-1.2702141098773434,7.210737483274521,16.249335771279384
AIYY.US,-12.867647058823529,-7.901554404145072,-6.645501061562764,-8.156977938298526,-26.517248293153795
AIZ.US,-4.502893709123413,-4.11942554799698,-4.820859125867571,10.268390742149291,18.151123530096648
AIZN.US,-1.2554321583776007,0.6150061500614923,-8.172429277054338,-5.71692023974183,-0.6799417192812074
AJAN.US,0.09926888279099266,0.5718793137448275,1.2491982529550194,3.3313851548801843,7.8048780487804725
AJG.US,-0.8603410527614264,8.691977416410278,7.770179672834532,13.04500703234881,34.69917881682587
AJUL.US,0.2712043304734735,1.6711259754738084,1.3588758525389988,5.32602921135501,
AKA.US,2.2592152199762072,1.17647058823529,-15.768854064642513,-22.417681551646375,75.68947906026557
AKO.A.US,,,,,
AKO.B.US,,,,,
AKR.US,2.621400945423291,4.279475982532754,-3.398058252427183,10.504396112910698,43.768813967489464
AL.US,7.523374646662329,7.406602953953101,0.20263424518744966,8.80088008800881,16.930716481437692
ALAI.US,2.7954706298655374,7.35402808573542,11.989205859676177,33.501838235294116,
ALB.US,8.078253926004786,-13.899491094147587,-24.93760976060635,2.615617892342681,-29.006031995803838
ALB$A.US,,,,,
ALC.US,0.8624551971326166,7.024007606370342,2.926048691279015,-4.038789428815015,17.80481423338567
ALE.US,-0.39585870889160546,-0.2895900015241537,1.081582200247233,2.7324120603015034,13.952273123149283
ALEX.US,-1.167315175097261,0.39525691699604515,-8.066184074457073,-5.975674246430451,4.281524926686209
ALG.US,-0.7047936729972615,1.7532252729077102,-5.605564648117845,5.734746490976783,-15.238357674290437
ALIT.US,0.4457652303120341,-0.44182621502208974,-19.71496437054632,-2.8735632183908066,-28.916929547844372
ALK.US,0.9059419131361546,12.340551765054864,46.58409134894521,114.56090651558073,103.0563002680965
ALL.US,0.5627612820237937,-1.8158032443746697,-4.90116573745566,5.34501150974116,16.25875209120764
ALL$B.US,,,,,
ALL$H.US,,,,,
ALL$I.US,,,,,
ALL$J.US,,,,,
ALLE.US,2.167585784313708,0.580606243402193,-5.28296527728469,0.3309514855208695,1.684708034761373
ALLY.US,1.5343915343915437,2.7027027027027195,4.920721705850206,-7.762557077625565,6.4927857935627165
ALSN.US,-8.401962502190297,-11.066689350119097,-12.09853707751808,20.90898577541345,49.144079885877325
ALTG.US,0.13586956521738358,2.219140083217752,-7.5282308657465435,22.01986754966887,-34.72099202834366
ALTG$A.US,,,,,
ALTL.US,0.8810572687224516,2.2858644245927318,-0.26898936851542654,6.482494529540483,16.521999401376842
ALTM.US,1.3913043478260834,2.280701754385972,11.04761904761904,117.53731343283582,29.268292682926834
ALUR.US,-6.702898550724623,65.06410256410258,-60.619384438921806,-69.45885841363973,-92.96928327645051
ALUR.W.US,,,,,
ALV.US,7.809753954305809,0.347612718535939,-3.100009872642906,-1.5052684395383875,-10.217709476765446
ALX.US,6.583055786844305,7.3258921553214895,-7.585055500406101,-7.195613756853502,-7.039760348583879
AM.US,3.1559405940594143,2.082057562767936,10.837765957446832,15.924895688456186,42.478632478632505
AMAX.US,0.3461084980412643,1.6046213093709794,-0.2997934196603991,-1.2710648754506115,1.8045712374753942
AMBC.US,0.0,1.83406113537119,-9.542280837858808,2.9126213592232997,-26.342387871130768
AMBI.US,-5.123339658444015,11.899380077434362,-13.793103448275856,-19.614147909967837,-35.077582289164454
AMBI.W.US,,,,,
AMBO.US,3.0303030303030276,39.4871794871795,95.6834532374101,151.61887141535618,101.33383666792501
AMBP.US,-0.7547169811320753,-5.7347670250896154,-28.918918918918923,-21.726190476190478,-30.78947368421052
AMBP.W.US,,,,,
AMC.US,11.987381703470025,-0.8379888268156499,-22.14912280701754,-30.79922027290448,-26.041666666666664
AMCR.US,0.29880478087651596,3.8144329896907303,-0.39564787339266827,-7.188940092165897,12.513966480446935
AMDY.US,2.640642939150384,-6.190975865687298,-27.845036319612593,-36.908962597036,-58.9908256880734
AME.US,-1.3066623648975706,1.481809134136891,-6.079214000614064,12.497701501685565,5.841646963842906
AMG.US,-3.3032008641764588,-8.396617654979256,-8.965369587325378,-1.104779625537844,9.74319267002195
AMH.US,-0.31117397454031304,1.0900745840505044,-7.165437302423605,-8.276939094221758,3.555686159271243
AMH$G.US,,,,,
AMH$H.US,,,,,
AMJB.US,-0.12221203788572721,1.965065502183383,12.028786840301574,16.045438409655645,23.51463170422987
AMLP.US,-2.014060421812658,0.17482517482518833,9.746754628644382,11.816999132697315,18.27981651376147
AMN.US,-5.98153352067442,-10.610687022900755,-4.796747967479675,-54.83995372155803,-69.95509942270685
AMOM.US,0.10012463647695036,2.878309137489321,5.421570772259909,18.347639221464984,27.98990703851263
AMP.US,3.1652745757587253,-0.09150302875025051,-2.493346907428251,28.73582191619306,39.4956050695012
AMPD.US,2.4890357405092267,1.3650704861162266,0.7864603915714197,-11.660893735300403,-12.13058273075287
AMPS.US,0.6160164271047375,28.947368421052655,24.0506329113924,64.4295302013423,-30.49645390070921
AMPX.US,-6.611570247933873,-3.966005665722372,44.87179487179489,205.4054054054054,-15.249999999999996
AMPX.W.US,,,,,
AMPY.US,-0.5617977528089901,-9.230769230769232,-19.788519637462244,-26.55601659751038,-12.950819672131153
AMR.US,-8.399193328609577,-11.593897948448184,-29.386554621848738,-28.539841823284295,-56.995905834186274
AMRC.US,-5.079825834542817,-20.534629404617256,-25.34246575342466,-29.928571428571427,-17.075232459847843
AMS.US,-2.9220779220779147,-4.472843450479225,-6.853582554517123,-3.858520900321538,11.567164179104484
AMT.US,-0.26332420476090634,-0.36302414899773705,-2.9616724738675937,-13.152343391727051,0.47217359011086923
AMTB.US,2.80172413793105,9.103385178408052,-0.872817955112204,17.952522255192882,9.303391384051341
AMTD.US,0.9345794392523477,8.000000000000007,-8.474576271186429,-12.790697674418594,-37.93103448275862
AMTM.US,-10.407239819004532,-14.099783080260309,-33.17583530205872,,
AMUB.US,4.594608341810802,9.544154232168655,14.686558839933085,16.591162946289373,29.494259967127846
AMWL.US,6.386701662292227,26.666666666666682,39.28980526918671,47.93187347931873,-45.225225225225216
AMX.US,5.0894085281980805,10.56439942112879,0.1310615989515096,-11.214410226612447,-12.98405466970387
AMZA.US,-0.2967445742904862,0.9674556213017826,13.75666666666666,19.354983762178367,29.760456273764248
AMZP.US,-3.9398496240601433,-1.209671183473493,1.5589973831229065,17.687373110240713,21.424552546342056
AMZY.US,-3.920570264765777,1.2339055793991527,-10.014306151645203,-2.631578947368407,-16.133333333333333
AN.US,0.020764119601346387,5.404814004376357,15.335807494313425,10.850304913128529,33.58291735995562
ANET.US,-11.11203526574066,-9.531871666807746,8.178965482336276,19.8766124509254,60.90638762374374
ANEW.US,2.4545454545454426,7.882798518333534,7.492164514636412,14.434321536699212,29.320155342049215
ANF.US,-0.9894867037724242,-12.520490203731182,-20.927114936851755,-30.842332613390933,-6.020964360587011
ANG$A.US,,,,,
ANG$B.US,,,,,
ANG$D.US,,,,,
ANRO.US,-0.8849557522124019,-24.153498871331823,-25.827814569536432,-64.17910447761194,-77.60000000000001
ANVS.US,-0.36496350364964014,-45.50898203592815,-63.1578947368421,-69.15254237288136,-73.67405978784957
AOA.US,0.9744368514300383,3.569574247144347,1.9419956560623675,5.27774112679773,13.72576966932726
AOCT.US,0.05202541699762531,1.016050714322958,1.46234393878375,,
AOD.US,1.0356731875719172,1.2687427912341231,0.4576659038901587,-0.6787330316742168,8.52904820766378
AOK.US,0.47518479408659164,1.8191546281433935,0.5548216644649884,0.901378579003187,5.810397553516822
AOM.US,0.9027307605506518,2.6636050516647636,1.1080958842152988,2.054325496461984,7.657115338309661
AOMN.US,-0.08084331927534771,0.27937538219271474,0.27977617905674546,1.991869918699174,
AOMR.US,-0.7511737089201831,6.767676767676756,5.489021956087825,-11.399832355406536,0.9551098376313183
AON.US,0.36047717842322413,5.128901686995735,0.018091595161795482,16.75315271827673,25.454663338412153
AOR.US,0.7649158592554883,3.0060816681146907,1.4373716632443578,3.563941299790363,10.514541387024611
AORT.US,-1.5072083879423381,-3.7772087067861726,10.474090407938252,19.096671949286858,71.18451025056949
AOS.US,0.7454739084131967,-7.254901960784322,-9.424155382300647,-17.48286604361371,-18.418134778859184
AP.US,-1.363636363636378,-11.788617886178866,26.900584795321624,16.66666666666665,-14.901960784313717
AP.W.US,,,,,
APAM.US,-2.289562289562286,2.4717514124293904,-7.638446849140679,7.640949554896159,6.378299120234598
APCB.US,0.0684697021567926,0.7931034482758559,-0.5782312925169952,-2.5936157663046466,-0.10252904989747069
APD.US,1.7935920141683992,1.3010318528488218,1.0323116750295735,15.422812910763838,45.67070641905904
APG.US,-3.275728656177468,0.29419630917357775,2.68346111719604,8.695652173913038,7.296137339055786
APH.US,-4.066852367688023,-1.4028056112224463,-4.769805060141019,4.284632853898551,32.80017891777878
APIE.US,2.1312021312021256,7.387955182072847,6.789693593314783,4.92644543277454,13.887857408095062
APLE.US,-0.5874673629242766,0.9277667329357309,-4.153555695405919,6.578026592022401,-3.546548448385045
APLU.US,,,,,
APLY.US,2.7472527472527375,3.3149171270718147,-4.157175398633262,-5.129650507328076,-7.476635514018703
APMU.US,-0.04033884630898488,0.5885934645829094,0.0,-0.38190954773869024,-0.42194092827004814
APO.US,0.39464759203307054,-1.874397299903563,-0.9309967141292397,46.900658666426054,44.63000799502532
APO$A.US,,,,,
APOC.US,,,,,
APOS.US,,,,,
APRD.US,,,,,
APRH.US,,,,,
APRJ.US,,,,,
APRP.US,,,,,
APRQ.US,,,,,
APRT.US,,,,,
APRW.US,,,,,
APRZ.US,,,,,
APT.US,,,,,
APTV.US,,,,,
APUE.US,,,,,
AQLT.US,,,,,
AQN.US,,,,,
AQNB.US,,,,,
AR.US,,,,,
ARB.US,,,,,
ARCM.US,,,,,
ARCO.US,,,,,
ARDC.US,,,,,
ARDT.US,,,,,
ARE.US,,,,,
AREA.US,,,,,
AREN.US,,,,,
ARES.US,,,,,
ARES$B.US,,,,,
ARGD.US,,,,,
ARGO$A.US,,,,,
ARGT.US,,,,,
ARI.US,,,,,
ARIS.US,,,,,
ARKA.US,,,,,
ARKB.US,,,,,
ARKC.US,,,,,
ARKD.US,,,,,
ARKF.US,,,,,
ARKG.US,,,,,
ARKK.US,,,,,
ARKQ.US,,,,,
ARKW.US,,,,,
ARKX.US,,,,,
ARKY.US,,,,,
ARKZ.US,,,,,
ARL.US,,,,,
ARLO.US,,,,,
ARLU.US,,,,,
ARMK.US,,,,,
ARMN.US,,,,,
ARMP.US,,,,,
AROC.US,,,,,
ARP.US,,,,,
ARR.US,,,,,
ARR$C.US,,,,,
ARTY.US,,,,,
ARW.US,,,,,
AS.US,,,,,
ASA.US,,,,,
ASAN.US,,,,,
ASB.US,,,,,
ASB$E.US,,,,,
ASB$F.US,,,,,
ASBA.US,,,,,
ASC.US,,,,,
ASEA.US,,,,,
ASG.US,,,,,
ASGI.US,,,,,
ASGN.US,,,,,
ASH.US,,,,,
ASHR.US,,,,,
ASHS.US,,,,,
ASIA.US,,,,,
ASIX.US,,,,,
ASM.US,,,,,
ASMF.US,,,,,
ASPN.US,,,,,
ASR.US,,,,,
ASX.US,,,,,
ATCH.US,,,,,
ATCO$D.US,,,,,
ATCO$H.US,,,,,
ATEN.US,,,,,
ATFV.US,,,,,
ATGE.US,,,,,
ATH$A.US,,,,,
ATH$B.US,,,,,
ATH$C.US,,,,,
ATH$D.US,,,,,
ATH$E.US,,,,,
ATHM.US,,,,,
ATHS.US,,,,,
ATI.US,,,,,
ATKR.US,,,,,
ATMP.US,,,,,
ATMU.US,,,,,
ATNM.US,,,,,
ATO.US,,,,,
ATR.US,,,,,
ATS.US,,,,,
ATUS.US,,,,,
AU.US,,,,,
AUB.US,,,,,
AUB$A.US,,,,,
AUGM.US,,,,,
AUGP.US,,,,,
AUGT.US,,,,,
AUGU.US,,,,,
AUGW.US,,,,,
AUGZ.US,,,,,
AUNA.US,,,,,
AUSF.US,,,,,
AUST.US,,,,,
AVA.US,,,,,
AVAL.US,,,,,
AVB.US,,,,,
AVD.US,,,,,
AVDE.US,,,,,
AVDS.US,,,,,
AVDV.US,,,,,
AVEE.US,,,,,
AVEM.US,,,,,
AVES.US,,,,,
AVGE.US,,,,,
AVGV.US,,,,,
AVIE.US,,,,,
AVIG.US,,,,,
AVIV.US,,,,,
AVK.US,,,,,
AVLC.US,,,,,
AVLV.US,,,,,
AVMA.US,,,,,
AVMC.US,,,,,
AVMU.US,,,,,
AVMV.US,,,,,
AVNM.US,,,,,
AVNS.US,,,,,
AVNT.US,,,,,
AVNV.US,,,,,
AVRE.US,,,,,
AVSC.US,,,,,
AVSD.US,,,,,
AVSE.US,,,,,
AVSF.US,,,,,
AVSU.US,,,,,
AVTR.US,,,,,
AVUS.US,,,,,
AVUV.US,,,,,
AVY.US,,,,,
AWAY.US,,,,,
AWEG.US,,,,,
AWF.US,,,,,
AWI.US,,,,,
AWK.US,,,,,
AWP.US,,,,,
AWR.US,,,,,
AWX.US,,,,,
AX.US,,,,,
AXIL.US,,,,,
AXL.US,,,,,
AXP.US,,,,,
AXR.US,,,,,
AXS.US,,,,,
AXS$E.US,,,,,
AXTA.US,,,,,
AYI.US,,,,,
AZEK.US,,,,,
AZNH.US,,,,,
AZO.US,,,,,
AZTD.US,,,,,
AZTR.US,,,,,
AZUL.US,,,,,
AZZ.US,,,,,
BA.US,,,,,
BA$A.US,,,,,
BAB.US,,,,,
BABA.US,,,,,
BABO.US,,,,,
BAC.US,,,,,
BAC$B.US,,,,,
BAC$E.US,,,,,
BAC$K.US,,,,,
BAC$L.US,,,,,
BAC$M.US,,,,,
BAC$N.US,,,,,
BAC$O.US,,,,,
BAC$P.US,,,,,
BAC$Q.US,,,,,
BAC$S.US,,,,,
BAH.US,,,,,
BAI.US,,,,,
BAK.US,,,,,
BALI.US,,,,,
BALL.US,,,,,
BALT.US,,,,,
BALY.US,,,,,
BAM.US,,,,,
BAMA.US,,,,,
BAMB.US,,,,,
BAMD.US,,,,,
BAMG.US,,,,,
BAMO.US,,,,,
BAMU.US,,,,,
BAMV.US,,,,,
BAMY.US,,,,,
BANC.US,,,,,
BANC$F.US,,,,,
BAP.US,,,,,
BAPR.US,,,,,
BAR.US,,,,,
BARK.US,,,,,
BARK.W.US,,,,,
BATL.US,,,,,
BATT.US,,,,,
BAUG.US,,,,,
BAX.US,,,,,
BB.US,,,,,
BBAG.US,,,,,
BBAI.US,,,,,
BBAI.W.US,,,,,
BBAR.US,,,,,
BBAX.US,,,,,
BBBI.US,,,,,
BBBL.US,,,,,
BBBS.US,,,,,
BBC.US,,,,,
BBCA.US,,,,,
BBCB.US,,,,,
BBD.US,,,,,
