Ticker,1w,1m,3m,6m,1y
A,-6.27740274201406,-6.9444444444444535,0.2904378909740712,-3.73150332404032,1.8375680580762
AA,-1.841820151679308,-6.861989205859665,-10.716925351071694,12.932377687753194,35.27435610302352
AAA,0.0509554140127432,-0.1795218047501823,0.1705858907931512,0.3706070287539997,-0.0087527352297667
AAAU,-0.7652173913043403,6.296572280178836,12.124189428178433,17.504118616144982,44.82233502538071
AACT,0.0452898550724611,0.5919854280509895,1.609935602575896,2.696420269642008,5.19047619047619
AACT.U,,,,,
AACT.W,,,,,
AAM,0.0,0.3952569169960673,1.0945273631840724,,
AAM.U,,,,,
